,Lines,Lon,VehicleNumber,Time,Lat,Brigade,nearest_stop,distance_to_stop,is_at_stop
46485,122,20.9008032,4338,2024-02-19 10:33:04,52.2279746,7,5109,26.008661282400766,no
46486,255,20.9548751,4339,2024-02-19 10:33:04,52.2278499,2,5043,85.49407894455966,no
46488,181,20.985376,4401,2024-02-19 10:33:04,52.269886,3,6003,20.368242827065263,no
46489,134,21.061684,4402,2024-02-19 10:33:02,52.361843,3,1295,20.43249363132762,no
46491,123,21.084637,4404,2024-02-19 10:33:02,52.244408,5,2008,91.86651374910441,no
46492,197,21.047325,4405,2024-02-19 10:33:01,52.264217,2,R-13,76.89658469296322,no
46493,169,21.040703,4406,2024-02-19 10:33:02,52.250595,4,1002,173.56725899468063,no
46496,197,20.969666,4409,2024-02-19 10:33:01,52.284935,7,6086,1.8011680108638999,yes
46497,169,21.041925,4410,2024-02-19 10:33:04,52.300224,2,1152,14.366661154037173,yes
46498,134,20.996456,4411,2024-02-19 10:33:01,52.288021,2,1013,522.9756829275888,no
46500,173,21.18408,4413,2024-02-19 10:33:02,52.246326,8,2306,5.5905661744052315,yes
46501,156,21.052141,4414,2024-02-19 10:33:00,52.253025,5,1028,10.552152994820078,yes
46502,173,21.217552,4415,2024-02-19 10:33:05,52.214413,10,2440,0.7835221594351593,yes
46509,156,20.977682,4422,2024-02-19 10:32:56,52.278919,2,6133,7.857796044141189,yes
46511,122,20.9681034,4424,2024-02-19 10:33:04,52.2694737,014,R-19,197.9184138081652,no
46512,134,21.062338,4425,2024-02-19 10:33:03,52.308407,1,1205,175.2830437786262,no
46513,156,20.932671,4426,2024-02-19 10:33:03,52.28978,3,6057,45.52109023271455,no
46514,173,21.26306,4427,2024-02-19 10:33:02,52.244617,2,2272,41.83698071775738,no
46515,204,21.043818,4428,2024-02-19 10:33:01,52.277836,07,R-13,1605.2608408211738,no
46516,204,21.068224,4429,2024-02-19 10:33:00,52.323826,06,1182,7.8926921894906314,yes
46517,122,20.9823611,4430,2024-02-19 10:33:02,52.2757702,10,6078,41.31748510291628,no
46518,122,20.983149,4431,2024-02-19 10:33:03,52.282234,1,6080,31.41808957452618,no
46519,166,21.040705,4432,2024-02-19 10:33:03,52.170326,2,,,no
46521,197,20.930344,4434,2024-02-19 10:33:03,52.256538,6,5150,155.68533524082497,no
46522,521,21.0900401,5201,2024-02-19 10:32:56,52.245019,5,2008,197.8513027819432,no
46523,105,20.8981615,5202,2024-02-19 10:32:57,52.2167347,4,5192,73.494344613915,no
46524,124,20.934986,5203,2024-02-19 10:32:47,52.16138,1,4020,131.23789023410782,no
46525,414,20.9212447,5204,2024-02-19 10:33:03,52.1964041,02,,,no
46527,184,20.9562799,5206,2024-02-19 10:32:57,52.2278114,493,5043,28.74765037525136,no
46528,716,20.9307407,5207,2024-02-19 10:32:58,52.2249465,62,5011,1.3591984880881147,yes
46529,136,20.9922798,5208,2024-02-19 10:33:04,52.1888128,9,3259,10.566075225183498,yes
46531,706,20.9440712,5211,2024-02-19 10:32:57,52.1754576,1,4015,34.80955109847393,no
46534,177,20.8961648,5214,2024-02-19 10:32:55,52.2018816,07,4216,106.2621525031179,no
46535,517,21.0433858,5215,2024-02-19 10:32:58,52.2230221,3,7076,6.4761880964715886,yes
46536,713,20.9213162,5216,2024-02-19 10:32:55,52.1970914,05,R-11,111.7457960255304,no
46537,713,20.8817942,5217,2024-02-19 10:32:55,52.2166169,3,5092,9.909004943398248,yes
46539,188,20.9781831,5219,2024-02-19 10:32:58,52.1694046,5,4040,8.858138535806827,yes
46541,188,20.9780083,5221,2024-02-19 10:32:56,52.1695052,6,4040,17.07788842788089,no
46542,523,20.980258,5222,2024-02-19 10:32:57,52.2167943,8,4121,27.956940320207845,no
46543,523,21.0851522,5223,2024-02-19 10:33:02,52.2503371,10,2113,11.797326729071406,yes
46544,182,21.0063045,5224,2024-02-19 10:32:56,52.2172187,8,7093,8.473066970030827,yes
46546,717,20.9352397,5226,2024-02-19 10:33:01,52.2008216,65,4048,16.29568069523117,no
46547,517,21.0028783,5227,2024-02-19 10:32:55,52.2281859,2,7002,34.392280065931246,no
46548,187,20.8625973,5228,2024-02-19 10:32:55,52.1950585,4,4220,6.853685725790853,yes
46549,136,21.0472739,5229,2024-02-19 10:33:00,52.1506997,7,3138,26.176463825833775,no
46550,172,20.9803238,5230,2024-02-19 10:32:58,52.2092879,6,4108,69.51844359828796,no
46554,ZA1,20.9192019,5237,2024-02-19 10:32:57,52.1970953,02,,,no
46555,191,20.983778,5238,2024-02-19 10:33:02,52.21829,3,4003,20.363142396371686,no
46556,105,20.9007746,5239,2024-02-19 10:32:58,52.2389984,2,5050,23.415249224738133,no
46557,182,20.9654577,5240,2024-02-19 10:32:56,52.2182392,1,4044,33.735100192204264,no
46558,187,21.068928,5241,2024-02-19 10:32:51,52.181506,9,3065,6.717951047202928,yes
46559,716,20.8545315,5242,2024-02-19 10:33:00,52.1913294,61,4229,6.009010881829202,yes
46560,717,20.9204208,5243,2024-02-19 10:32:56,52.1971045,64,R-11,168.42368292855755,no
46562,517,20.9218842,5245,2024-02-19 10:33:02,52.1968439,015,R-11,64.64533850498306,no
46563,177,20.8686108,5246,2024-02-19 10:32:59,52.1923177,675,4342,2.555170865828581,yes
46564,523,20.8981763,5247,2024-02-19 10:32:56,52.2582356,5,5055,21.23002095776053,no
46565,136,21.0530229,5248,2024-02-19 10:33:00,52.1460824,5,3142,39.89530426836595,no
46566,188,21.128742,5249,2024-02-19 10:32:57,52.2402111,2,2259,3.796830970280446,yes
46568,719,20.9138765,5251,2024-02-19 10:33:03,52.2377539,4,5034,8.811570340570205,yes
46569,105,20.9006739,5252,2024-02-19 10:33:01,52.2389819,1,5050,29.565740430001615,no
46570,517,20.9725735,5253,2024-02-19 10:33:01,52.2191239,6,4116,286.1089458502249,no
46571,191,20.9421188,5254,2024-02-19 10:33:00,52.2050502,5,4047,93.73193065783319,no
46572,401,20.9780057,5255,2024-02-19 10:33:00,52.184021,3,,,no
46573,187,21.0655963,5257,2024-02-19 10:32:57,52.1850682,10,3064,119.20174919253907,no
46575,184,20.923521,5259,2024-02-19 10:33:01,52.250799,5,5107,207.19867243178018,no
46577,138,21.0511269,5401,2024-02-19 10:33:05,52.2393531,1,2131,5.068765265764588,yes
46578,132,20.996986,5402,2024-02-19 10:33:05,52.287956,2,1013,497.94216406905656,no
46579,160,21.042536,5403,2024-02-19 10:33:04,52.258251,519,1052,108.6519466408459,no
46580,509,21.102346,5404,2024-02-19 10:33:05,52.221935,3,2148,20.29674911169458,no
46581,120,21.047997,5405,2024-02-19 10:33:04,52.327816,5,1288,45.13257819208303,no
46582,112,20.912481,5406,2024-02-19 10:33:05,52.251698,3,5063,2.2123709473708977,yes
46584,145,21.000595,5408,2024-02-19 10:33:00,52.29129,4,1013,11.812193735579612,yes
46585,738,21.055037,5409,2024-02-19 10:33:03,52.275585,3,1140,8.073341212549613,yes
46586,102,21.066446,5411,2024-02-19 10:33:01,52.25053,547,2117,2.0133496456769646,yes
46587,509,20.976562,5412,2024-02-19 10:33:02,52.31456,8,1018,183.87771073344055,no
46588,500,21.020016,5413,2024-02-19 10:33:05,52.263306,1,1006,5.630677799636359,yes
46590,518,20.940516,5415,2024-02-19 10:33:01,52.320572,6,1120,13.250044045297617,yes
46591,160,21.0453,5416,2024-02-19 10:33:02,52.276112,517,1213,54.13172044339058,no
46592,245,21.0437929,5417,2024-02-19 10:33:02,52.2657222,05,R-13,365.53411585436044,no
46593,509,20.941618,5418,2024-02-19 10:33:00,52.333202,12,1253,4.800491851141815,yes
46594,162,21.037464,5419,2024-02-19 10:33:00,52.217724,1,7072,25.612151515723916,no
46595,132,21.042238,5420,2024-02-19 10:33:05,52.302315,5,1281,669.1154485103373,no
46597,120,21.046129,5423,2024-02-19 10:33:03,52.2649,010,R-13,186.8789876058172,no
46602,145,21.115341,5428,2024-02-19 10:33:03,52.277634,6,1209,7.701700168835397,yes
46603,511,20.929914,5429,2024-02-19 10:33:02,52.29266,2,6059,148.86108444752136,no
46604,190,20.9257757,5430,2024-02-19 10:33:05,52.2341162,11,5104,7.103155037287179,yes
46605,527,21.068363,5431,2024-02-19 10:33:05,52.323635,516,1182,24.423773580852956,no
46607,199,21.1796822,5433,2024-02-19 10:33:04,52.269163,3,2451,7.460028294286159,yes
46609,511,20.972536,5435,2024-02-19 10:33:05,52.315098,1,1019,83.57783411891306,no
46610,112,20.966732,5436,2024-02-19 10:33:04,52.273273,2,6075,44.31923452090625,no
46611,190,20.896656,5437,2024-02-19 10:33:04,52.232979,8,5048,82.33983367851505,no
46612,120,21.0598749,5438,2024-02-19 10:33:03,52.3039369,8,1179,2.5580316899086215,yes
46613,738,21.196007,5439,2024-02-19 10:33:04,52.403545,5,1680,5.706335936925522,yes
46616,199,21.0747,5442,2024-02-19 10:33:05,52.2874,2,1060,10.831816219862002,yes
46617,731,20.967867,5443,2024-02-19 10:33:04,52.327366,478,1021,43.44238990193308,no
46618,512,21.074783,5444,2024-02-19 10:33:03,52.287266,4,1060,13.835497857715248,yes
46619,527,21.056753,5445,2024-02-19 10:33:02,52.323956,515,1326,32.38822417807727,no
46621,512,21.052185,5447,2024-02-19 10:33:03,52.252922,2,1028,7.32935387962955,yes
46624,731,20.952187,5450,2024-02-19 10:33:03,52.343174,499,1025,34.58797433206229,no
46625,509,21.011889,5451,2024-02-19 10:33:04,52.278965,14,1010,65.92298717555128,no
46627,120,21.051159,5453,2024-02-19 10:33:03,52.291557,4,1146,1.8541650388441888,yes
46628,120,21.040344,5454,2024-02-19 10:33:02,52.257244,3,1052,27.710028869455495,no
46629,120,21.051113,5455,2024-02-19 10:33:04,52.252552,2,1028,6.010124421871771,yes
46630,190,20.926001,5456,2024-02-19 10:33:05,52.234077,1,5104,9.70196860642895,yes
46631,731,20.951963,5457,2024-02-19 10:33:00,52.406235,479,1372,3.9315395636068944,yes
46632,245,21.111748,5458,2024-02-19 10:33:05,52.281769,1,1222,55.41099827566227,no
46633,240,21.118824,5459,2024-02-19 10:33:01,52.338257,3,1240,13.227093470774735,yes
46634,723,21.000824,5460,2024-02-19 10:33:04,52.291309,470,1013,9.467050681291003,yes
46635,175,21.017345,5870,2024-02-19 10:33:04,52.238949,408,7044,29.20419914718819,no
46636,175,20.989683,5871,2024-02-19 10:32:48,52.222084,407,4001,221.83593352614298,no
46637,503,21.0444894,5872,2024-02-19 10:33:02,52.1793922,1,,,no
46638,128,20.963692,5873,2024-02-19 10:33:00,52.207718,411,4119,6.34031809088261,yes
46639,503,21.046989,5875,2024-02-19 10:33:03,52.150894,12,,,no
46641,503,21.019812,5878,2024-02-19 10:33:03,52.232803,6,,,no
46643,175,21.012909,5880,2024-02-19 10:33:04,52.242958,333,7027,18.266231349226288,no
46644,127,21.0120862,5881,2024-02-19 10:33:05,52.2303352,3,7013,82.68458807618458,no
46645,503,21.049568,5882,2024-02-19 10:33:01,52.144329,11,,,no
46647,519,21.014858,5884,2024-02-19 10:33:04,52.217045,6,7006,123.6910541579264,no
46648,128,21.01298,5885,2024-02-19 10:33:02,52.243038,402,7027,12.424615989552201,yes
46649,519,21.016312,5886,2024-02-19 10:33:04,52.222805,7,7011,35.564914543642686,no
46650,519,21.084114,5887,2024-02-19 10:33:04,52.168079,5,3044,5.018847535054158,yes
46651,503,21.003208,5888,2024-02-19 10:33:04,52.250908,3,,,no
46652,127,20.955742,5889,2024-02-19 10:33:03,52.214439,2,4051,259.8559581758141,no
46654,127,20.895451,5891,2024-02-19 10:33:03,52.208809,9,4224,1.2398350844689068,yes
46655,128,21.001408,5892,2024-02-19 10:33:04,52.227806,400,7002,142.38008960495858,no
46656,175,20.978256,5893,2024-02-19 10:33:00,52.169502,405,4040,3.349316819438958,yes
46657,127,21.021683,5894,2024-02-19 10:33:03,52.229637,6,7040,11.296411169739697,yes
46658,128,20.995291,5896,2024-02-19 10:33:04,52.226227,334,4052,53.31560296097891,no
46660,503,21.049929,5898,2024-02-19 10:33:02,52.144592,10,,,no
46661,519,21.084101,5899,2024-02-19 10:33:00,52.167877,8,3044,17.4780482419004,no
46662,116,21.040024,5900,2024-02-19 10:32:58,52.196671,4,,,no
46663,116,21.056394,5901,2024-02-19 10:32:59,52.180941,5,,,no
46664,128,21.012,5902,2024-02-19 10:33:04,52.2433,401,7027,59.101389504605976,no
46665,116,20.9247645,5903,2024-02-19 10:33:03,52.2724402,737,,,no
46666,128,20.963378,5904,2024-02-19 10:32:50,52.207801,707,4119,19.1044985741296,no
46668,158,21.07229,5906,2024-02-19 10:33:02,52.241371,3,2133,43.22930908910319,no
46670,158,21.1133774,5908,2024-02-19 10:33:01,52.2336862, ,R-10,70.3308276725033,no
46673,175,21.116741,5911,2024-02-19 10:32:31,52.233973,706,R-10,132.14735419119395,no
46676,111,21.088806,5914,2024-02-19 10:33:02,52.228119,8,2270,10.713324731804018,yes
46677,175,21.0127089,5915,2024-02-19 10:33:04,52.2432669,409,7027,18.724896897089458,no
46678,180,20.9452,5916,2024-02-19 10:33:03,52.2686,13,,,no
46679,180,21.005394,5917,2024-02-19 10:33:04,52.249146,433,,,no
46681,503,21.045897,5920,2024-02-19 10:33:04,52.185589,8,,,no
46682,111,20.979362,5921,2024-02-19 10:33:00,52.244431,2,5157,6.305708646412098,yes
46683,116,20.924927,5922,2024-02-19 10:33:02,52.272301,15,,,no
46684,128,20.983309,5923,2024-02-19 10:33:05,52.19846,410,4033,92.03233338323868,no
46686,503,21.022032,5925,2024-02-19 10:33:00,52.229336,2,,,no
46687,180,21.084082,5926,2024-02-19 10:33:01,52.167694,7,,,no
46688,116,21.0263,5927,2024-02-19 10:33:01,52.215,3,,,no
46689,116,21.0838,5928,2024-02-19 10:33:01,52.1684,8,,,no
46690,503,21.002293,5929,2024-02-19 10:33:01,52.254742,4,,,no
46691,111,21.060732,5930,2024-02-19 10:33:04,52.232628,5,2140,24.27768409852911,no
46692,116,20.997608,5931,2024-02-19 10:32:58,52.254211,12,,,no
46693,111,21.01899,5932,2024-02-19 10:33:03,52.234188,4,7042,108.97818880497157,no
46694,116,20.961868,5933,2024-02-19 10:33:03,52.27557,17,,,no
46695,128,20.984753,5934,2024-02-19 10:33:02,52.201878,412,4032,44.647054321031256,no
46696,175,20.978298,5935,2024-02-19 10:33:04,52.179863,404,4038,88.52255497167735,no
46697,111,21.102472,5936,2024-02-19 10:33:01,52.222061,7,2148,16.9458517541004,no
46698,175,21.018009,5937,2024-02-19 10:33:02,52.236725,403,7049,68.9153845039988,no
46699,175,20.990107,5938,2024-02-19 10:32:57,52.217903,701,4029,107.27647559996252,no
46701,180,21.048691,5940,2024-02-19 10:33:02,52.206772,5,,,no
46702,180,21.023903,5941,2024-02-19 10:33:03,52.224586,10,,,no
46703,151,21.116579,5942,2024-02-19 10:33:03,52.234704,07,R-10,210.96799209982322,no
46705,180,21.0711,5944,2024-02-19 10:33:05,52.1798,438,,,no
46706,116,21.083857,5945,2024-02-19 10:33:01,52.168045,6,,,no
46708,507,21.115183,5947,2024-02-19 10:32:49,52.234173,010,R-10,112.38345739885918,no
46710,111,21.0179,5949,2024-02-19 10:33:04,52.2375,10,7049,155.4094107252655,no
46712,127,20.984043,5951,2024-02-19 10:33:04,52.22126,7,4140,7.614941137032157,yes
46714,518,20.996931,5954,2024-02-19 10:33:04,52.296303,7,1016,863.4672807251617,no
46715,180,21.007524,5955,2024-02-19 10:33:03,52.24815,11,,,no
46716,518,20.942041,5956,2024-02-19 10:32:44,52.334548,5,1253,5.349498694994282,yes
46717,503,20.995361,5957,2024-02-19 10:33:00,52.186676,013,,,no
46719,116,20.9278724,5959,2024-02-19 10:33:04,52.2802039,14,,,no
46721,180,20.925011,5961,2024-02-19 10:33:04,52.272419,14,,,no
46722,127,20.899591,5962,2024-02-19 10:33:02,52.208435,1,4223,23.297385166876737,no
46723,518,20.981359,5963,2024-02-19 10:32:53,52.27002,3,6003,94.4606079999126,no
46724,518,21.012266,5964,2024-02-19 10:33:03,52.246311,1,7046,149.87832514096567,no
46726,180,20.979469,5966,2024-02-19 10:33:01,52.249966,12,,,no
46727,111,20.99436,5967,2024-02-19 10:33:00,52.24873,1,7023,10.025891595706867,yes
46729,180,21.040272,5969,2024-02-19 10:33:04,52.26627,9,,,no
46730,518,21.046804,5970,2024-02-19 10:32:55,52.265323,09,R-13,203.15693371372421,no
46736,111,20.998291,5976,2024-02-19 10:33:01,52.247196,3,7024,4.961325959483008,yes
46737,116,21.019548,5977,2024-02-19 10:33:02,52.23325,2,,,no
46739,180,21.028383,5979,2024-02-19 10:33:00,52.20977,9,,,no
46740,116,21.083838,5980,2024-02-19 10:33:04,52.168232,7,,,no
46741,180,21.080555,5981,2024-02-19 10:32:44,52.172578,6,,,no
46742,111,21.044676,5982,2024-02-19 10:33:01,52.265404,6,R-13,296.70495418664717,no
46743,518,21.0234,5983,2024-02-19 10:33:04,52.2282,2,7040,16.676591829126767,no
46745,116,21.019999,5985,2024-02-19 10:33:02,52.232426,11,,,no
46747,116,20.925005,5987,2024-02-19 10:33:01,52.280994,16,,,no
46748,116,20.972027,5988,2024-02-19 10:33:04,52.271706,13,,,no
46750,503,21.00333,5990,2024-02-19 10:33:03,52.257664,5,,,no
46752,180,20.938848,5992,2024-02-19 10:33:00,52.27026,1,,,no
46753,127,21.020475,5993,2024-02-19 10:33:01,52.243172,4,7100,8.887742316743676,yes
46754,503,21.049749,5994,2024-02-19 10:32:57,52.154753,9,,,no
46756,175,20.977835,5996,2024-02-19 10:33:00,52.180344,406,4038,43.53981669972921,no
46757,518,20.971647,5997,2024-02-19 10:33:02,52.320919,4,1020,47.189189122959036,no
46759,116,21.030415,5999,2024-02-19 10:33:04,52.207264,10,,,no
46763,L18,20.812867,60054,2024-02-19 10:33:05,52.31279,2,6139,37.520335900976654,no
46764,L18,20.8450021,60055,2024-02-19 10:33:01,52.2503945,1,6115,120.87791152858341,no
46765,L29,20.4634216,60056,2024-02-19 10:33:05,52.2681061,1,6818,46.89451515709363,no
46766,L-6,20.7437913,60057,2024-02-19 10:32:50,52.253784,1,,,no
46767,L-7,20.883258,60058,2024-02-19 10:33:03,52.3421598,2,,,no
46769,L-7,20.8601086,60060,2024-02-19 10:33:00,52.3476068,1,,,no
46770,ZA1,20.922573,6200,2024-02-19 10:33:04,52.196129,03,,,no
46771,191,20.97555,6201,2024-02-19 10:33:01,52.211563,2,4005,1.2541512129647436,yes
46772,401,20.9020116,6202,2024-02-19 10:33:02,52.1941432,2,,,no
46773,721,20.9222549,6203,2024-02-19 10:33:03,52.1960744,02,R-11,59.25011589548882,no
46776,401,21.046908,6206,2024-02-19 10:32:51,52.163755,4,,,no
46777,171,20.979271,6207,2024-02-19 10:33:00,52.238323,4,,,no
46778,187,20.912546,6208,2024-02-19 10:33:04,52.198009,1,4092,141.03805536635247,no
46780,177,20.914099,6210,2024-02-19 10:33:04,52.236092,1,5060,15.928532573718059,no
46781,317,20.920256,6212,2024-02-19 10:33:04,52.196522,07,,,no
46783,186,20.961708,6214,2024-02-19 10:33:05,52.216682,018,4045,88.72007500510452,no
46785,517,20.9350482,6216,2024-02-19 10:33:04,52.2006699,1,4048,6.093262323409237,yes
46786,401,20.920208,6217,2024-02-19 10:33:03,52.196701,025,,,no
46787,177,20.920425,6218,2024-02-19 10:33:03,52.196667,09,R-11,158.85218577009968,no
46788,188,21.084099,6219,2024-02-19 10:33:04,52.24345,1,2008,3.3851549826562994,yes
46789,182,20.922546,6220,2024-02-19 10:33:04,52.196045,012,R-11,48.36533924953324,no
46790,177,20.921793,6221,2024-02-19 10:33:03,52.196381,08,R-11,69.76735944985823,no
46791,184,20.920094,6222,2024-02-19 10:33:00,52.196587,010,R-11,181.346220345963,no
46792,401,20.919338,6223,2024-02-19 10:32:59,52.196758,025,,,no
46793,172,20.9205251,6224,2024-02-19 10:33:04,52.1972412,010,R-11,167.54645337148608,no
46795,401,20.87891,6226,2024-02-19 10:33:00,52.197659,9,,,no
46796,105,20.945184,6227,2024-02-19 10:32:58,52.226855,5,5009,154.7245452333349,no
46797,523,20.921953,6228,2024-02-19 10:32:59,52.196327,025,R-11,62.42594482317541,no
46798,517,20.904848,6229,2024-02-19 10:33:00,52.193256,7,4125,77.82528245392919,no
46799,733,20.940117,6230,2024-02-19 10:33:03,52.172508,507,4016,69.85425119393462,no
46800,717,20.920126,6231,2024-02-19 10:33:04,52.196629,069,R-11,179.16692217412646,no
46803,401,20.9223389,6235,2024-02-19 10:33:04,52.1962564,023,,,no
46804,523,21.085054,6236,2024-02-19 10:33:02,52.244534,14,2008,137.1097249829491,no
46807,706,20.893684,6239,2024-02-19 10:33:01,52.133911,2,4064,25.948189220727315,no
46808,177,20.901943,6240,2024-02-19 10:33:02,52.227928,3,5109,11.220192242304718,yes
46809,148,20.921476,6241,2024-02-19 10:33:05,52.196445,011,R-11,88.64483059351176,no
46810,124,20.943825,6242,2024-02-19 10:33:04,52.175442,2,4015,17.891644232841788,no
46812,414,20.921703,6244,2024-02-19 10:33:04,52.196392,01,,,no
46821,L14,21.1694913,70033,2024-02-19 10:33:05,52.1042996,1,3858,113.29588137274878,no
46823,L16,21.149499,70035,2024-02-19 10:33:01,52.1316223,1,3312,39.90297142487091,no
46824,L-3,21.0351864,70036,2024-02-19 10:32:52,52.0837251,02,3165,1029.9825655597979,no
46826,L-1,21.0165783,70042,2024-02-19 10:32:59,52.0677615,2,3169,3.901417073119785,yes
46827,L42,21.162298,70043,2024-02-19 10:32:56,52.0585861,52,3872,243.44067710604924,no
46829,523,21.1066352,7200,2024-02-19 10:33:03,52.2478177,11,2108,4.315020603649816,yes
46830,414,20.921303,7201,2024-02-19 10:33:03,52.196548,05,,,no
46832,105,20.9805699,7203,2024-02-19 10:33:03,52.2294504,6,5040,9.508627201158525,yes
46833,706,20.920862,7204,2024-02-19 10:33:03,52.197437,03,R-11,158.63588805852714,no
46834,401,20.920637,7205,2024-02-19 10:33:03,52.196999,013,,,no
46837,184,20.920408,7208,2024-02-19 10:33:03,52.257065,8,5064,59.903284065584316,no
46838,711,20.943003,7209,2024-02-19 10:33:04,52.175449,506,4015,54.988672428512544,no
46840,122,20.919218,7211,2024-02-19 10:33:03,52.197109,015,R-11,247.66471588804683,no
46841,177,20.889236,7212,2024-02-19 10:33:04,52.205578,6,4129,38.56258113185688,no
46843,191,20.931225,7214,2024-02-19 10:33:00,52.198051,7,4048,468.7423308443236,no
46845,703,20.830738,7216,2024-02-19 10:33:05,52.055649,512,4266,107.83696245698839,no
46846,189,21.00374,7217,2024-02-19 10:33:04,52.17812,019,3243,29.032284480418486,no
46848,401,20.995342,7220,2024-02-19 10:33:02,52.18755,016,,,no
46849,717,20.8287739,7221,2024-02-19 10:33:05,52.1929497,64,4235,9.738343056772583,yes
46851,728,20.865406,7223,2024-02-19 10:33:05,52.037025,1,4076,222.96138528261403,no
46852,190,20.914934,7224,2024-02-19 10:33:02,52.229427,10,5058,45.21691912631355,no
46853,112,21.043659,7225,2024-02-19 10:33:04,52.292351,9,1147,72.70689712324369,no
46854,713,20.744495,7226,2024-02-19 10:33:04,52.214523,2,5138,6.290099243923792,yes
46855,189,21.023111,7227,2024-02-19 10:33:04,52.17931,020,3279,644.2154880316425,no
46856,122,20.918684,7228,2024-02-19 10:33:02,52.19688,786,R-11,279.42598421951055,no
46857,317,21.058823,7229,2024-02-19 10:33:04,52.171799,06,,,no
46859,136,20.988056,7231,2024-02-19 10:33:01,52.210278,2,4030,83.11949242138772,no
46860,189,20.919775,7232,2024-02-19 10:33:03,52.196247,023,R-11,207.016882647846,no
46861,189,20.921476,7233,2024-02-19 10:33:04,52.195915,024,R-11,113.46764209153824,no
46862,177,20.880768,7234,2024-02-19 10:33:04,52.204514,4,4355,39.635080359050285,no
